Weights:
0.23314256164336022, 0.07408645923475499
0.09532799542567238, 0.5837901324804103
0.2566815957391133, 0.5416572809324672
0.6393394512815954, 0.294286531452037
0.7513654517644976, 0.9944729653183639
0.6064952673598065, 0.8001832836494068
0.7658736963132379, 0.43685870586571296
0.2893416596980837, 0.02539333265570265
Bias:
0.09134270820338863, 0.7032625320946309
parameter ends

Rollout 0: 
state | action | reward
[-1.87e+00  1.75e+00  1.75e+00 -2.98e-02  5.68e-02  3.23e-02 -2.44e-07
 -6.53e-09] | [0.31 2.6 ] | -0.0304207208088488
[-1.87e+00  1.75e+00  1.75e+00 -2.97e-02  5.65e-02  3.21e-02 -2.10e-07
 -5.25e-09] | [0.31 2.6 ] | -0.03033773228626338
[-1.87e+00  1.75e+00  1.75e+00 -2.96e-02  5.61e-02  3.20e-02 -1.76e-07
 -3.99e-09] | [0.31 2.6 ] | -0.030255084182388148
[-1.87e+00  1.75e+00  1.75e+00 -2.95e-02  5.57e-02  3.18e-02 -1.43e-07
 -2.77e-09] | [0.31 2.6 ] | -0.030172777069182023
[-1.87e+00  1.75e+00  1.75e+00 -2.94e-02  5.54e-02  3.17e-02 -1.11e-07
 -1.57e-09] | [0.31 2.6 ] | -0.0300908114000192
[-1.87e+00  1.75e+00  1.75e+00 -2.94e-02  5.50e-02  3.15e-02 -7.98e-08
 -4.03e-10] | [0.31 2.6 ] | -0.030009187515536422
[-1.87e+00  1.75e+00  1.75e+00 -2.93e-02  5.47e-02  3.14e-02 -4.91e-08
  7.37e-10] | [0.31 2.6 ] | -0.02992790564918735
[-1.87e+00  1.75e+00  1.75e+00 -2.92e-02  5.43e-02  3.13e-02 -1.91e-08
  1.85e-09] | [0.31 2.6 ] | -0.029846965932542942
[-1.86e+00  1.75e+00  1.75e+00 -2.91e-02  5.40e-02  3.11e-02  1.02e-08
  2.94e-09] | [0.31 2.6 ] | -0.029766368400365378
[-1.86e+00  1.75e+00  1.75e+00 -2.90e-02  5.36e-02  3.10e-02  3.89e-08
  4.00e-09] | [0.31 2.6 ] | -0.029686112995422346
[-1.86e+00  1.75e+00  1.75e+00 -2.90e-02  5.33e-02  3.09e-02  6.69e-08
  5.03e-09] | [0.31 2.6 ] | -0.029606199573091477
[-1.86e+00  1.75e+00  1.75e+00 -2.89e-02  5.30e-02  3.07e-02  9.43e-08
  6.05e-09] | [0.31 2.6 ] | -0.029526627905749357
[-1.86e+00  1.75e+00  1.75e+00 -2.88e-02  5.27e-02  3.06e-02  1.21e-07
  7.03e-09] | [0.31 2.6 ] | -0.029447397686917377
[-1.86e+00  1.75e+00  1.75e+00 -2.87e-02  5.23e-02  3.05e-02  1.47e-07
  8.00e-09] | [0.31 2.6 ] | -0.029368508535325268
[-1.86e+00  1.75e+00  1.75e+00 -2.86e-02  5.20e-02  3.03e-02  1.73e-07
  8.94e-09] | [0.31 2.6 ] | -0.029289959998653647
[-1.86e+00  1.75e+00  1.75e+00 -2.86e-02  5.17e-02  3.02e-02  1.98e-07
  9.87e-09] | [0.31 2.6 ] | -0.02921175155719423
[-1.85e+00  1.75e+00  1.75e+00 -2.85e-02  5.14e-02  3.01e-02  2.23e-07
  1.08e-08] | [0.31 2.6 ] | -0.029133882627327704
[-1.85e+00  1.75e+00  1.75e+00 -2.84e-02  5.11e-02  2.99e-02  2.47e-07
  1.16e-08] | [0.31 2.6 ] | -0.029056352564802636
[-1.85e+00  1.75e+00  1.75e+00 -2.83e-02  5.08e-02  2.98e-02  2.70e-07
  1.25e-08] | [0.31 2.6 ] | -0.02897916066792636
[-1.85e+00  1.75e+00  1.75e+00 -2.83e-02  5.05e-02  2.97e-02  2.93e-07
  1.33e-08] | [0.31 2.6 ] | -0.028902306180562366
[-1.85e+00  1.75e+00  1.75e+00 -2.82e-02  5.02e-02  2.96e-02  3.15e-07
  1.42e-08] | [0.31 2.6 ] | -0.028825788294972985
[-1.85e+00  1.75e+00  1.75e+00 -2.81e-02  4.99e-02  2.94e-02  3.37e-07
  1.50e-08] | [0.31 2.6 ] | -0.028749606154685033
[-1.85e+00  1.75e+00  1.75e+00 -2.80e-02  4.96e-02  2.93e-02  3.59e-07
  1.58e-08] | [0.31 2.6 ] | -0.02867375885694534
[-1.85e+00  1.75e+00  1.75e+00 -2.80e-02  4.93e-02  2.92e-02  3.80e-07
  1.65e-08] | [0.31 2.6 ] | -0.028598245455410096
[-1.84e+00  1.75e+00  1.75e+00 -2.79e-02  4.90e-02  2.91e-02  4.00e-07
  1.73e-08] | [0.31 2.6 ] | -0.02852306496234078
[-1.84e+00  1.75e+00  1.75e+00 -2.78e-02  4.87e-02  2.90e-02  4.20e-07
  1.80e-08] | [0.31 2.6 ] | -0.028448216351072746
[-1.84e+00  1.75e+00  1.75e+00 -2.77e-02  4.84e-02  2.88e-02  4.40e-07
  1.87e-08] | [0.31 2.6 ] | -0.028373698558090212
[-1.84e+00  1.75e+00  1.75e+00 -2.77e-02  4.81e-02  2.87e-02  4.59e-07
  1.94e-08] | [0.31 2.59] | -0.028299510485146288
[-1.84e+00  1.75e+00  1.75e+00 -2.76e-02  4.79e-02  2.86e-02  4.78e-07
  2.01e-08] | [0.31 2.59] | -0.02822565100121697
[-1.84e+00  1.75e+00  1.75e+00 -2.75e-02  4.76e-02  2.85e-02  4.97e-07
  2.08e-08] | [0.31 2.59] | -0.028152118944489
[-1.84e+00  1.75e+00  1.75e+00 -2.74e-02  4.73e-02  2.84e-02  5.15e-07
  2.14e-08] | [0.31 2.59] | -0.028078913124087338
[-1.84e+00  1.75e+00  1.75e+00 -2.74e-02  4.70e-02  2.83e-02  5.32e-07
  2.21e-08] | [0.31 2.59] | -0.02800603232184193
[-1.84e+00  1.75e+00  1.75e+00 -2.73e-02  4.68e-02  2.81e-02  5.49e-07
  2.27e-08] | [0.31 2.59] | -0.027933475293977304
[-1.83e+00  1.75e+00  1.75e+00 -2.72e-02  4.65e-02  2.80e-02  5.66e-07
  2.33e-08] | [0.31 2.59] | -0.027861240772674885
[-1.83e+00  1.75e+00  1.75e+00 -2.71e-02  4.62e-02  2.79e-02  5.83e-07
  2.39e-08] | [0.31 2.59] | -0.027789327467541407
[-1.83e+00  1.75e+00  1.75e+00 -2.71e-02  4.60e-02  2.78e-02  5.99e-07
  2.45e-08] | [0.31 2.59] | -0.027717734067155476
[-1.83e+00  1.75e+00  1.75e+00 -2.70e-02  4.57e-02  2.77e-02  6.15e-07
  2.50e-08] | [0.31 2.59] | -0.027646459240359147
[-1.83e+00  1.75e+00  1.75e+00 -2.69e-02  4.55e-02  2.76e-02  6.30e-07
  2.56e-08] | [0.31 2.59] | -0.027575501637633195
[-1.83e+00  1.75e+00  1.75e+00 -2.69e-02  4.52e-02  2.75e-02  6.45e-07
  2.61e-08] | [0.31 2.59] | -0.02750485989231733
[-1.83e+00  1.75e+00  1.75e+00 -2.68e-02  4.50e-02  2.74e-02  6.60e-07
  2.67e-08] | [0.31 2.59] | -0.02743453262185852
[-1.83e+00  1.75e+00  1.75e+00 -2.67e-02  4.47e-02  2.73e-02  6.75e-07
  2.72e-08] | [0.31 2.59] | -0.02736451842894864
[-1.83e+00  1.75e+00  1.75e+00 -2.66e-02  4.45e-02  2.72e-02  6.89e-07
  2.77e-08] | [0.31 2.59] | -0.027294815902584778
[-1.82e+00  1.75e+00  1.75e+00 -2.66e-02  4.43e-02  2.71e-02  7.03e-07
  2.82e-08] | [0.31 2.59] | -0.02722542361919643
[-1.82e+00  1.75e+00  1.75e+00 -2.65e-02  4.40e-02  2.70e-02  7.16e-07
  2.87e-08] | [0.31 2.59] | -0.027156340143573224
[-1.82e+00  1.75e+00  1.75e+00 -2.64e-02  4.38e-02  2.69e-02  7.30e-07
  2.92e-08] | [0.31 2.59] | -0.027087564029881748
[-1.82e+00  1.75e+00  1.75e+00 -2.64e-02  4.35e-02  2.68e-02  7.43e-07
  2.96e-08] | [0.31 2.59] | -0.027019093822549422
[-1.82e+00  1.75e+00  1.75e+00 -2.63e-02  4.33e-02  2.67e-02  7.56e-07
  3.01e-08] | [0.31 2.59] | -0.0269509280571598
[-1.82e+00  1.75e+00  1.75e+00 -2.62e-02  4.31e-02  2.66e-02  7.68e-07
  3.05e-08] | [0.31 2.59] | -0.0268830652612704
[-1.82e+00  1.75e+00  1.75e+00 -2.62e-02  4.29e-02  2.65e-02  7.80e-07
  3.10e-08] | [0.31 2.59] | -0.026815503955219713
[-1.82e+00  1.75e+00  1.75e+00 -2.61e-02  4.26e-02  2.64e-02  7.92e-07
  3.14e-08] | [0.31 2.59] | -0.026748242652895615
[-1.82e+00  1.75e+00  1.75e+00 -2.60e-02  4.24e-02  2.63e-02  8.04e-07
  3.18e-08] | [0.31 2.59] | -0.0266812798624485
[-1.81e+00  1.75e+00  1.75e+00 -2.60e-02  4.22e-02  2.62e-02  8.15e-07
  3.22e-08] | [0.31 2.59] | -0.026614614087004673
[-1.81e+00  1.75e+00  1.75e+00 -2.59e-02  4.20e-02  2.61e-02  8.26e-07
  3.26e-08] | [0.31 2.59] | -0.02654824382531334
[-1.81e+00  1.75e+00  1.75e+00 -2.58e-02  4.17e-02  2.60e-02  8.37e-07
  3.30e-08] | [0.31 2.59] | -0.026482167572382757
[-1.81e+00  1.75e+00  1.75e+00 -2.58e-02  4.15e-02  2.59e-02  8.48e-07
  3.34e-08] | [0.31 2.59] | -0.026416383820099892
[-1.81e+00  1.75e+00  1.75e+00 -2.57e-02  4.13e-02  2.58e-02  8.59e-07
  3.38e-08] | [0.31 2.59] | -0.026350891057778183
[-1.81e+00  1.75e+00  1.75e+00 -2.56e-02  4.11e-02  2.57e-02  8.69e-07
  3.41e-08] | [0.31 2.59] | -0.026285687772760982
[-1.81e+00  1.75e+00  1.75e+00 -2.56e-02  4.09e-02  2.56e-02  8.79e-07
  3.45e-08] | [0.31 2.59] | -0.026220772450864217
[-1.81e+00  1.75e+00  1.75e+00 -2.55e-02  4.07e-02  2.55e-02  8.89e-07
  3.48e-08] | [0.31 2.59] | -0.026156143576952482
[-1.81e+00  1.75e+00  1.75e+00 -2.54e-02  4.05e-02  2.54e-02  8.98e-07
  3.52e-08] | [0.31 2.59] | -0.026091799635376525
[-1.81e+00  1.75e+00  1.75e+00 -2.54e-02  4.03e-02  2.53e-02  9.08e-07
  3.55e-08] | [0.31 2.59] | -0.02602773911043312
[-1.80e+00  1.75e+00  1.75e+00 -2.53e-02  4.01e-02  2.52e-02  9.17e-07
  3.58e-08] | [0.31 2.59] | -0.02596396048681956
[-1.80e+00  1.75e+00  1.75e+00 -2.53e-02  3.99e-02  2.51e-02  9.26e-07
  3.62e-08] | [0.31 2.59] | -0.025900462250016174
[-1.80e+00  1.75e+00  1.75e+00 -2.52e-02  3.97e-02  2.50e-02  9.35e-07
  3.65e-08] | [0.31 2.59] | -0.025837242886691165
[-1.80e+00  1.75e+00  1.75e+00 -2.51e-02  3.95e-02  2.50e-02  9.43e-07
  3.68e-08] | [0.31 2.59] | -0.025774300885094553
[-1.80e+00  1.75e+00  1.75e+00 -2.51e-02  3.93e-02  2.49e-02  9.52e-07
  3.71e-08] | [0.31 2.59] | -0.025711634735391176
[-1.80e+00  1.75e+00  1.75e+00 -2.50e-02  3.91e-02  2.48e-02  9.60e-07
  3.74e-08] | [0.31 2.59] | -0.0256492429299994
[-1.80e+00  1.75e+00  1.75e+00 -2.49e-02  3.89e-02  2.47e-02  9.68e-07
  3.76e-08] | [0.32 2.59] | -0.025587123963941086
[-1.80e+00  1.75e+00  1.75e+00 -2.49e-02  3.87e-02  2.46e-02  9.76e-07
  3.79e-08] | [0.32 2.59] | -0.025525276335097307
[-1.80e+00  1.75e+00  1.75e+00 -2.48e-02  3.85e-02  2.45e-02  9.84e-07
  3.82e-08] | [0.32 2.59] | -0.02546369854456967
[-1.80e+00  1.75e+00  1.75e+00 -2.48e-02  3.83e-02  2.44e-02  9.91e-07
  3.85e-08] | [0.32 2.59] | -0.02540238909690302
[-1.79e+00  1.75e+00  1.75e+00 -2.47e-02  3.81e-02  2.43e-02  9.99e-07
  3.87e-08] | [0.32 2.59] | -0.025341346500374857
[-1.79e+00  1.75e+00  1.75e+00 -2.46e-02  3.80e-02  2.43e-02  1.01e-06
  3.90e-08] | [0.32 2.59] | -0.025280569267207148
[-1.79e+00  1.75e+00  1.75e+00 -2.46e-02  3.78e-02  2.42e-02  1.01e-06
  3.92e-08] | [0.32 2.59] | -0.025220055913889334
[-1.79e+00  1.75e+00  1.75e+00 -2.45e-02  3.76e-02  2.41e-02  1.02e-06
  3.95e-08] | [0.32 2.59] | -0.025159804961296005
[-1.79e+00  1.75e+00  1.75e+00 -2.45e-02  3.74e-02  2.40e-02  1.03e-06
  3.97e-08] | [0.32 2.59] | -0.025099814934993445
[-1.79e+00  1.75e+00  1.75e+00 -2.44e-02  3.72e-02  2.39e-02  1.03e-06
  3.99e-08] | [0.32 2.58] | -0.025040084365374214
[-1.79e+00  1.75e+00  1.75e+00 -2.43e-02  3.71e-02  2.38e-02  1.04e-06
  4.02e-08] | [0.32 2.58] | -0.024980611787863986
[-1.79e+00  1.75e+00  1.75e+00 -2.43e-02  3.69e-02  2.38e-02  1.05e-06
  4.04e-08] | [0.32 2.58] | -0.02492139574317845
[-1.79e+00  1.75e+00  1.75e+00 -2.42e-02  3.67e-02  2.37e-02  1.05e-06
  4.06e-08] | [0.32 2.58] | -0.02486243477735272
[-1.79e+00  1.75e+00  1.75e+00 -2.42e-02  3.65e-02  2.36e-02  1.06e-06
  4.08e-08] | [0.32 2.58] | -0.024803727442020633
[-1.79e+00  1.75e+00  1.75e+00 -2.41e-02  3.64e-02  2.35e-02  1.06e-06
  4.10e-08] | [0.32 2.58] | -0.02474527229452763
[-1.78e+00  1.75e+00  1.75e+00 -2.40e-02  3.62e-02  2.34e-02  1.07e-06
  4.12e-08] | [0.32 2.58] | -0.0246870678980548
[-1.78e+00  1.75e+00  1.75e+00 -2.40e-02  3.60e-02  2.34e-02  1.08e-06
  4.14e-08] | [0.32 2.58] | -0.02462911282182074
[-1.78e+00  1.75e+00  1.75e+00 -2.39e-02  3.59e-02  2.33e-02  1.08e-06
  4.16e-08] | [0.32 2.58] | -0.024571405641083677
[-1.78e+00  1.75e+00  1.75e+00 -2.39e-02  3.57e-02  2.32e-02  1.09e-06
  4.18e-08] | [0.32 2.58] | -0.0245139449374101
[-1.78e+00  1.75e+00  1.75e+00 -2.38e-02  3.55e-02  2.31e-02  1.09e-06
  4.20e-08] | [0.32 2.58] | -0.024456729298693695
[-1.78e+00  1.75e+00  1.75e+00 -2.38e-02  3.54e-02  2.31e-02  1.10e-06
  4.21e-08] | [0.32 2.58] | -0.024399757319268713
[-1.78e+00  1.75e+00  1.75e+00 -2.37e-02  3.52e-02  2.30e-02  1.10e-06
  4.23e-08] | [0.32 2.58] | -0.024343027600051182
[-1.78e+00  1.75e+00  1.75e+00 -2.36e-02  3.50e-02  2.29e-02  1.11e-06
  4.25e-08] | [0.32 2.58] | -0.024286538748574716
[-1.78e+00  1.75e+00  1.75e+00 -2.36e-02  3.49e-02  2.28e-02  1.11e-06
  4.27e-08] | [0.32 2.58] | -0.024230289379131853
[-1.78e+00  1.75e+00  1.75e+00 -2.35e-02  3.47e-02  2.28e-02  1.12e-06
  4.28e-08] | [0.32 2.58] | -0.024174278112826686
[-1.77e+00  1.75e+00  1.75e+00 -2.35e-02  3.46e-02  2.27e-02  1.12e-06
  4.30e-08] | [0.32 2.58] | -0.02411850357762752
[-1.77e+00  1.75e+00  1.75e+00 -2.34e-02  3.44e-02  2.26e-02  1.13e-06
  4.31e-08] | [0.32 2.58] | -0.02406296440847514
[-1.77e+00  1.75e+00  1.75e+00 -2.34e-02  3.43e-02  2.25e-02  1.13e-06
  4.33e-08] | [0.32 2.58] | -0.02400765924734113
[-1.77e+00  1.75e+00  1.75e+00 -2.33e-02  3.41e-02  2.25e-02  1.13e-06
  4.34e-08] | [0.32 2.58] | -0.023952586743258595
[-1.77e+00  1.75e+00  1.75e+00 -2.32e-02  3.39e-02  2.24e-02  1.14e-06
  4.36e-08] | [0.32 2.58] | -0.023897745552386145
[-1.77e+00  1.75e+00  1.75e+00 -2.32e-02  3.38e-02  2.23e-02  1.14e-06
  4.37e-08] | [0.32 2.58] | -0.02384313433809976
[-1.77e+00  1.75e+00  1.75e+00 -2.31e-02  3.36e-02  2.23e-02  1.15e-06
  4.38e-08] | [0.32 2.58] | -0.02378875177097923
[-1.77e+00  1.75e+00  1.75e+00 -2.31e-02  3.35e-02  2.22e-02  1.15e-06
  4.40e-08] | [0.32 2.58] | -0.02373459652885015
[-1.77e+00  1.75e+00  1.75e+00 -2.30e-02  3.34e-02  2.21e-02  1.15e-06
  4.41e-08] | [0.32 2.58] | -0.023680667296892593
[-1.77e+00  1.75e+00  1.75e+00 -2.30e-02  3.32e-02  2.20e-02  1.16e-06
  4.42e-08] | [0.32 2.58] | -0.023626962767599943
[-1.77e+00  1.75e+00  1.75e+00 -2.29e-02  3.31e-02  2.20e-02  1.16e-06
  4.43e-08] | [0.32 2.58] | -0.02357348164081553
[-1.77e+00  1.75e+00  1.75e+00 -2.29e-02  3.29e-02  2.19e-02  1.16e-06
  4.45e-08] | [0.32 2.58] | -0.02352022262379702
[-1.76e+00  1.75e+00  1.75e+00 -2.28e-02  3.28e-02  2.18e-02  1.17e-06
  4.46e-08] | [0.32 2.58] | -0.023467184431219847
[-1.76e+00  1.75e+00  1.75e+00 -2.28e-02  3.26e-02  2.18e-02  1.17e-06
  4.47e-08] | [0.32 2.58] | -0.023414365785180635
[-1.76e+00  1.75e+00  1.75e+00 -2.27e-02  3.25e-02  2.17e-02  1.17e-06
  4.48e-08] | [0.32 2.58] | -0.02336176541523959
[-1.76e+00  1.75e+00  1.75e+00 -2.27e-02  3.23e-02  2.16e-02  1.18e-06
  4.49e-08] | [0.32 2.58] | -0.02330938205840736
[-1.76e+00  1.75e+00  1.75e+00 -2.26e-02  3.22e-02  2.16e-02  1.18e-06
  4.50e-08] | [0.32 2.58] | -0.023257214459176404
[-1.76e+00  1.75e+00  1.75e+00 -2.26e-02  3.21e-02  2.15e-02  1.18e-06
  4.51e-08] | [0.32 2.58] | -0.02320526136950241
[-1.76e+00  1.75e+00  1.75e+00 -2.25e-02  3.19e-02  2.14e-02  1.19e-06
  4.52e-08] | [0.32 2.58] | -0.023153521548869026
[-1.76e+00  1.75e+00  1.75e+00 -2.25e-02  3.18e-02  2.14e-02  1.19e-06
  4.53e-08] | [0.32 2.58] | -0.023101993764635762
[-1.76e+00  1.75e+00  1.75e+00 -2.24e-02  3.17e-02  2.13e-02  1.19e-06
  4.54e-08] | [0.32 2.58] | -0.023050676798474435
[-1.76e+00  1.75e+00  1.75e+00 -2.23e-02  3.15e-02  2.12e-02  1.19e-06
  4.55e-08] | [0.32 2.58] | -0.02299956944793765
[-1.76e+00  1.75e+00  1.75e+00 -2.23e-02  3.14e-02  2.12e-02  1.20e-06
  4.56e-08] | [0.32 2.58] | -0.022948670518589905
[-1.75e+00  1.75e+00  1.75e+00 -2.22e-02  3.13e-02  2.11e-02  1.20e-06
  4.57e-08] | [0.32 2.58] | -0.02289797882323221
[-1.75e+00  1.75e+00  1.75e+00 -2.22e-02  3.11e-02  2.10e-02  1.20e-06
  4.57e-08] | [0.32 2.58] | -0.022847493181633986
[-1.75e+00  1.75e+00  1.75e+00 -2.21e-02  3.10e-02  2.10e-02  1.20e-06
  4.58e-08] | [0.32 2.58] | -0.022797212420470312
[-1.75e+00  1.75e+00  1.75e+00 -2.21e-02  3.09e-02  2.09e-02  1.21e-06
  4.59e-08] | [0.32 2.58] | -0.022747135373403587
[-1.75e+00  1.75e+00  1.75e+00 -2.20e-02  3.07e-02  2.08e-02  1.21e-06
  4.60e-08] | [0.32 2.58] | -0.022697260881043135
[-1.75e+00  1.75e+00  1.75e+00 -2.20e-02  3.06e-02  2.08e-02  1.21e-06
  4.60e-08] | [0.32 2.58] | -0.022647587790971424
[-1.75e+00  1.75e+00  1.75e+00 -2.19e-02  3.05e-02  2.07e-02  1.21e-06
  4.61e-08] | [0.32 2.58] | -0.022598114957709282
[-1.75e+00  1.75e+00  1.75e+00 -2.19e-02  3.04e-02  2.07e-02  1.22e-06
  4.62e-08] | [0.32 2.58] | -0.02254884124271445
[-1.75e+00  1.75e+00  1.75e+00 -2.18e-02  3.02e-02  2.06e-02  1.22e-06
  4.62e-08] | [0.32 2.58] | -0.022499765514418995
[-1.75e+00  1.75e+00  1.75e+00 -2.18e-02  3.01e-02  2.05e-02  1.22e-06
  4.63e-08] | [0.32 2.58] | -0.022450886648144677
[-1.75e+00  1.75e+00  1.75e+00 -2.18e-02  3.00e-02  2.05e-02  1.22e-06
  4.63e-08] | [0.32 2.58] | -0.022402203526162626
[-1.75e+00  1.75e+00  1.75e+00 -2.17e-02  2.99e-02  2.04e-02  1.22e-06
  4.64e-08] | [0.32 2.58] | -0.022353715037630954
[-1.74e+00  1.75e+00  1.75e+00 -2.17e-02  2.97e-02  2.04e-02  1.22e-06
  4.65e-08] | [0.32 2.58] | -0.022305420078637835
[-1.74e+00  1.75e+00  1.75e+00 -2.16e-02  2.96e-02  2.03e-02  1.23e-06
  4.65e-08] | [0.32 2.58] | -0.02225731755208924
[-1.74e+00  1.75e+00  1.75e+00 -2.16e-02  2.95e-02  2.02e-02  1.23e-06
  4.66e-08] | [0.32 2.58] | -0.02220940636780756
[-1.74e+00  1.75e+00  1.75e+00 -2.15e-02  2.94e-02  2.02e-02  1.23e-06
  4.66e-08] | [0.32 2.58] | -0.022161685442436033
[-1.74e+00  1.75e+00  1.75e+00 -2.15e-02  2.93e-02  2.01e-02  1.23e-06
  4.67e-08] | [0.32 2.58] | -0.02211415369943197
[-1.74e+00  1.75e+00  1.75e+00 -2.14e-02  2.91e-02  2.01e-02  1.23e-06
  4.67e-08] | [0.32 2.58] | -0.02206681006908226
[-1.74e+00  1.75e+00  1.75e+00 -2.14e-02  2.90e-02  2.00e-02  1.23e-06
  4.68e-08] | [0.32 2.58] | -0.02201965348845221
[-1.74e+00  1.75e+00  1.75e+00 -2.13e-02  2.89e-02  1.99e-02  1.24e-06
  4.68e-08] | [0.32 2.58] | -0.021972682901356688
[-1.74e+00  1.75e+00  1.75e+00 -2.13e-02  2.88e-02  1.99e-02  1.24e-06
  4.68e-08] | [0.32 2.58] | -0.021925897258359008
[-1.74e+00  1.75e+00  1.75e+00 -2.12e-02  2.87e-02  1.98e-02  1.24e-06
  4.69e-08] | [0.32 2.58] | -0.021879295516736525
[-1.74e+00  1.75e+00  1.75e+00 -2.12e-02  2.86e-02  1.98e-02  1.24e-06
  4.69e-08] | [0.32 2.58] | -0.021832876640457372
[-1.74e+00  1.75e+00  1.75e+00 -2.11e-02  2.85e-02  1.97e-02  1.24e-06
  4.69e-08] | [0.32 2.58] | -0.021786639600151658
[-1.74e+00  1.75e+00  1.75e+00 -2.11e-02  2.83e-02  1.97e-02  1.24e-06
  4.70e-08] | [0.32 2.58] | -0.02174058337308825
[-1.73e+00  1.75e+00  1.75e+00 -2.10e-02  2.82e-02  1.96e-02  1.24e-06
  4.70e-08] | [0.32 2.58] | -0.02169470694316264
[-1.73e+00  1.75e+00  1.75e+00 -2.10e-02  2.81e-02  1.96e-02  1.24e-06
  4.70e-08] | [0.32 2.58] | -0.021649009300840485
[-1.73e+00  1.75e+00  1.75e+00 -2.10e-02  2.80e-02  1.95e-02  1.24e-06
  4.71e-08] | [0.32 2.58] | -0.021603489443134404
[-1.73e+00  1.75e+00  1.75e+00 -2.09e-02  2.79e-02  1.94e-02  1.25e-06
  4.71e-08] | [0.32 2.58] | -0.021558146373591963
[-1.73e+00  1.75e+00  1.75e+00 -2.09e-02  2.78e-02  1.94e-02  1.25e-06
  4.71e-08] | [0.32 2.58] | -0.02151297910225586
[-1.73e+00  1.75e+00  1.75e+00 -2.08e-02  2.77e-02  1.93e-02  1.25e-06
  4.72e-08] | [0.32 2.58] | -0.021467986645646385
[-1.73e+00  1.75e+00  1.75e+00 -2.08e-02  2.76e-02  1.93e-02  1.25e-06
  4.72e-08] | [0.32 2.58] | -0.021423168026710553
[-1.73e+00  1.75e+00  1.75e+00 -2.07e-02  2.75e-02  1.92e-02  1.25e-06
  4.72e-08] | [0.32 2.58] | -0.021378522274793487
[-1.73e+00  1.75e+00  1.75e+00 -2.07e-02  2.74e-02  1.92e-02  1.25e-06
  4.72e-08] | [0.32 2.58] | -0.021334048425609792
[-1.73e+00  1.75e+00  1.75e+00 -2.06e-02  2.73e-02  1.91e-02  1.25e-06
  4.72e-08] | [0.32 2.58] | -0.021289745521220527
[-1.73e+00  1.75e+00  1.75e+00 -2.06e-02  2.72e-02  1.91e-02  1.25e-06
  4.73e-08] | [0.32 2.58] | -0.021245612610015712
[-1.73e+00  1.75e+00  1.75e+00 -2.05e-02  2.71e-02  1.90e-02  1.25e-06
  4.73e-08] | [0.32 2.58] | -0.02120164874663025
[-1.73e+00  1.75e+00  1.75e+00 -2.05e-02  2.70e-02  1.90e-02  1.25e-06
  4.73e-08] | [0.32 2.58] | -0.021157852991954256
[-1.72e+00  1.75e+00  1.75e+00 -2.05e-02  2.69e-02  1.89e-02  1.25e-06
  4.73e-08] | [0.32 2.58] | -0.02111422441306564
[-1.72e+00  1.75e+00  1.75e+00 -2.04e-02  2.68e-02  1.89e-02  1.25e-06
  4.73e-08] | [0.32 2.58] | -0.021070762083262674
[-1.72e+00  1.75e+00  1.75e+00 -2.04e-02  2.67e-02  1.88e-02  1.25e-06
  4.73e-08] | [0.32 2.58] | -0.021027465081929993
[-1.72e+00  1.75e+00  1.75e+00 -2.03e-02  2.66e-02  1.88e-02  1.25e-06
  4.73e-08] | [0.32 2.58] | -0.02098433249460449
[-1.72e+00  1.75e+00  1.75e+00 -2.03e-02  2.65e-02  1.87e-02  1.25e-06
  4.74e-08] | [0.32 2.58] | -0.020941363412863564
[-1.72e+00  1.75e+00  1.75e+00 -2.02e-02  2.64e-02  1.87e-02  1.25e-06
  4.74e-08] | [0.32 2.58] | -0.020898556934313313
[-1.72e+00  1.75e+00  1.75e+00 -2.02e-02  2.63e-02  1.86e-02  1.26e-06
  4.74e-08] | [0.32 2.58] | -0.02085591216261004
[-1.72e+00  1.75e+00  1.75e+00 -2.02e-02  2.62e-02  1.86e-02  1.26e-06
  4.74e-08] | [0.32 2.58] | -0.020813428207315254
[-1.72e+00  1.75e+00  1.75e+00 -2.01e-02  2.61e-02  1.85e-02  1.26e-06
  4.74e-08] | [0.32 2.58] | -0.020771104183972693
[-1.72e+00  1.75e+00  1.75e+00 -2.01e-02  2.60e-02  1.85e-02  1.26e-06
  4.74e-08] | [0.32 2.58] | -0.02072893921398002
[-1.72e+00  1.75e+00  1.75e+00 -2.00e-02  2.59e-02  1.84e-02  1.26e-06
  4.74e-08] | [0.32 2.58] | -0.020686932424621458
[-1.72e+00  1.75e+00  1.75e+00 -2.00e-02  2.58e-02  1.84e-02  1.26e-06
  4.74e-08] | [0.32 2.58] | -0.020645082949006115
[-1.72e+00  1.75e+00  1.75e+00 -2.00e-02  2.57e-02  1.83e-02  1.26e-06
  4.74e-08] | [0.32 2.58] | -0.02060338992599519
[-1.71e+00  1.75e+00  1.75e+00 -1.99e-02  2.56e-02  1.83e-02  1.26e-06
  4.74e-08] | [0.32 2.58] | -0.02056185250025687
[-1.71e+00  1.75e+00  1.75e+00 -1.99e-02  2.55e-02  1.82e-02  1.26e-06
  4.74e-08] | [0.32 2.58] | -0.020520469822132507
[-1.71e+00  1.75e+00  1.75e+00 -1.98e-02  2.54e-02  1.82e-02  1.26e-06
  4.74e-08] | [0.32 2.58] | -0.020479241047652696
